Brand,Model,Year of Manufacture,Transmission,Fuel Type,Engine Capacity (cc),Mileage (km),Price Rs.
Mitsubishi,Pajero,1991,Manual,Diesel,2500,162500,7475000
Daihatsu,Terios,2007,Automatic,Petrol,1500,115000,7150000
Honda,CRV,2011,Automatic,Petrol,2000,171000,9400000
Mitsubishi,Pajero Intercooler,1995,Manual,Diesel,2800,280000,11500000
Toyota,Box Prado,1995,Manual,Diesel,3000,208525,16500000
Lexus,Rx400,2008,Automatic,Hybrid,3200,150000,12000000
Toyota,Land Cruiser,1991,Manual,Diesel,3600,160000,4500000
Toyota,LC300,2024,Automatic,Petrol,3500,30,98500000
Toyota,Harrier G Grade,2017,Automatic,Petrol,2000,98500,23850000
BYD,Atto 3,2025,Automatic,Electric,60,1,18000000
Mitsubishi,Montero,2013,Automatic,Diesel,3200,85000,26000000
Honda,CRV Masterpiece Japan,2019,Automatic,Petrol,1500,134000,23000000
Honda,Vezel,2014,Automatic,Hybrid,1500,121800,10150000
Toyota,Land Cruiser Prado VX,2017,Automatic,Diesel,3000,132000,62000000
Toyota,Prado 150,2017,Automatic,Diesel,2750,160000,43000000
Land-Rover,Freelander 2 TD4,2013,Automatic,Diesel,2500,145000,11500000
Mitsubishi,Montero V6,2002,Automatic,Petrol,3500,152000,12400000
Mitsubishi,Outlander PHEV,2015,Automatic,Petrol,2000,124000,14800000
Range-Rover,Sport HSE,2018,Automatic,Diesel,2000,108000,52500000
Peugeot,3008,2018,Automatic,Petrol,1200,93850,15950000
Honda,Vezel RS Sensing,2017,Automatic,Hybrid,1500,78000,13550000
Mitsubishi,Mitsubishi,1987,Automatic,Diesel,2800,100000,9500000
Toyota,Land Cruiser Sahara V8,2016,Automatic,Diesel,4600,129000,75000000
Honda,VEZEL RS SENSING,2017,Automatic,Hybrid,1490,81068,13450000
Micro,Kyron,2008,Automatic,Diesel,2000,125000,5700000
Land-Rover,Discovery 4S SDV6,2014,Automatic,Diesel,3000,17000,34500000
Land-Rover,Defender,2005,Manual,Diesel,2500,121000,28500000
Suzuki,Gypsy,1990,Manual,Petrol,660,0,2550000
Mitsubishi,Montero Sport,2012,Automatic,Diesel,2500,124200,16850000
Kia,Sportage,2000,Manual,Diesel,2000,125000,3850000
Honda,VEZEL,2014,Automatic,Hybrid,1500,170000,10575000
Micro,Kyron,2008,Automatic,Diesel,2000,185000,6150000
Toyota,Land Cruiser LJ70,1986,Manual,Diesel,2500,236000,7750000
Kia,Sportage,2013,Automatic,Diesel,2000,96000,12500000
Toyota,CHR Eagle Eye,2020,Automatic,Petrol,1200,21000,16950000
Micro,Rexton,2015,Automatic,Diesel,1998,72000,14650000
Peugeot,3008,2020,Automatic,Petrol,1198,63000,21000000
Peugeot,3008,2011,Automatic,Petrol,1600,170000,7675000
Toyota,HARRIER,2019,Automatic,Petrol,1990,41000,36900000
Toyota,RAV4,2007,Automatic,Petrol,2400,117444,8700000
BMW,X1 MSports,2016,Automatic,Petrol,1500,84000,19500000
Audi,Q2 TFSI,2017,Automatic,Petrol,990,102000,16650000
Honda,Vezel Rs,2018,Automatic,Hybrid,1500,73000,14950000
Honda,Vezel Orange,2015,Automatic,Hybrid,1500,138600,10800000
Porsche,Cayenne S,2015,Automatic,Petrol,3000,39000,36500000
Mercedes-Benz,GLA 200 AMG LINE,2019,Automatic,Petrol,1595,61000,27000000
Micro,Kyron,2009,Automatic,Diesel,2000,186000,6990000
BYD,Sealion 6 Plug In,2025,Automatic,Hybrid,1500,1,24500000
Mitsubishi,Outlander PHEV,2013,Automatic,Hybrid,1990,97755,13450000
Land-Rover,Autobiography Sport,2012,Automatic,Diesel,3600,78000,36000000
Toyota,Land Cruiser,2005,Manual,Diesel,4200,180000,18000000
Tesla,Model Y,2024,Automatic,Electric,250,50,37950000
Toyota,Raize Z Premium 2tone,2024,Automatic,Petrol,1200,50,16750000
Toyota,Voxy SZ Executive Premium Launch,2024,Automatic,Hybrid,1800,30,33750000
Toyota,Land Cruiser Prado 150,2010,Automatic,Petrol,2699,168000,24800000
Suzuki,Jimny,2019,Manual,Petrol,650,78280,13000000
Mahindra,J40,1969,Manual,Petrol,1500,10000,1150000
Toyota,CHR BODY KIT,2017,Automatic,Petrol,1190,70000,14750000
Audi,Q3 Vorsprung,2019,Automatic,Petrol,1500,40000,27600000
Honda,CRV MASTERPICES JAPAN,2018,Automatic,Petrol,1490,96000,25550000
Jeep,Wrangler SPORT,2013,Automatic,Diesel,2778,141000,39500000
Toyota,Land Cruiser 80,1991,Manual,Diesel,4163,200000,14100000
BMW,X1,2011,Automatic,Diesel,2000,173000,10700000
Toyota,Raize Z,2024,Automatic,Hybrid,1200,17,16600000
Toyota,Yaris Cross Z,2023,Automatic,Hybrid,1500,11000,18500000
BMW,X1,2016,Automatic,Petrol,1490,126065,18500000
Honda,Vezel,2023,Automatic,Hybrid,1500,12000,20100000
Peugeot,3008,2020,Automatic,Petrol,1200,70700,16900000
Land-Rover,Discovery 5,2017,Automatic,Diesel,2000,120000,38500000
Daihatsu,Terios,2007,Automatic,Petrol,1495,169500,7050000
Mitsubishi,Pajero,1994,Manual,Diesel,2800,300000,9500000
Kia,Sorento,2004,Manual,Petrol,2400,230000,5990000
Honda,Vezel RS,2016,Automatic,Hybrid,1500,83000,12500000
Toyota,Prado,2004,Manual,Petrol,2700,203000,15000000
Micro,Actyon,2008,Manual,Diesel,2000,249555,4200000
Audi,Q5,2010,Automatic,Petrol,2000,120000,14650000
Zotye,Nomad 2,2011,Manual,Petrol,1500,90666,3550000
Mitsubishi,Montero V6,2007,Automatic,Petrol,3000,150000,17290000
Toyota,Harrier,2008,Automatic,Hybrid,3500,250000,8950000
Range-Rover,Evoque,2013,Automatic,Diesel,2200,140000,18500000
Mahindra,Kuv 100,2024,Automatic,Diesel,1200,19000,8000000
Honda,Vezel Rs,2016,Automatic,Petrol,1500,198000,12700000
Toyota,Land Cruiser 101 Anniversary 50th,1998,Automatic,Diesel,4200,250000,28500000
Toyota,Harrier,2014,Automatic,Petrol,1980,143869,21850000
Honda,CRV,2018,Automatic,Petrol,1500,41000,22000000
Mitsubishi,Pajero,1992,Manual,Diesel,2500,175000,8000000
Honda,CRV,2007,Automatic,Petrol,2350,130000,8500000
DFSK,Glory I-Auto,2023,Automatic,Petrol,1500,34000,12000000
Land-Rover,Defender,1980,Manual,Diesel,2800,150000,15700000
Honda,CRV,2018,Automatic,Petrol,1500,69000,22850000
Mahindra,Kuv 100,2020,Manual,Petrol,1200,57000,5190000
Nissan,X-Trail,2016,Automatic,Hybrid,1900,80000,13900000
Mitsubishi,Montero,2013,Automatic,Diesel,3200,99000,25000000
Micro,Rodius,2017,Automatic,Diesel,2000,117000,10500000
Honda,CRV,2012,Automatic,Petrol,2000,145000,12750000
Land-Rover,Defender,2009,Manual,Diesel,2400,110000,31500000
Honda,VEZEL Z PLAY,2024,Automatic,Hybrid,1500,7,22950000
Honda,Vezel RS Sensing LED,2018,Automatic,Hybrid,1500,91000,14450000
Hyundai,Tucson,2007,Manual,Diesel,2000,160000,4975000
Land-Rover,Range Rover Vogue,2018,Automatic,Hybrid,2000,39000,79500000
Land-Rover,DEFENDER 110 TD5,2008,Manual,Diesel,2500,8500,24500000
Peugeot,5008 GT,2020,Automatic,Petrol,1200,45000,22800000
Honda,Vezel Z Grade,2025,Automatic,Hybrid,1500,6000,23500000
Hyundai,Creta,2017,Automatic,Petrol,1591,38000,11300000
Toyota,Land Cruiser Prado 95,2000,Manual,Diesel,3000,230000,14000000
Toyota,CHR NGX10 2WD,2018,Automatic,Petrol,1200,42000,16500000
Toyota,LC250 PRADO VX,2025,Automatic,Petrol,2700,900,65500000
Kia,Sorento,2013,Automatic,Diesel,2200,79000,17500000
Honda,Vezel,2014,Automatic,Petrol,1500,128150,9825000
Range-Rover,Autobiography,2006,Automatic,Petrol,4400,86000,19000000
Toyota,Land Cruiser Prado 150,2010,Automatic,Petrol,2700,155000,24500000
Honda,Vezel RS,2017,Automatic,Hybrid,1500,75000,12300000
Mitsubishi,Montero,2013,Automatic,Diesel,3200,99000,25000000
Micro,Rexton,2017,Automatic,Diesel,2000,190000,13000000
Mitsubishi,Outlander,2014,Automatic,Hybrid,2000,124000,14500000
Toyota,CHR,2017,Automatic,Petrol,1200,121000,13800000
Honda,CRV RE4,2007,Automatic,Petrol,2300,142000,9000000
Mercedes-Benz,GLE300D,2014,Automatic,Diesel,4367,77362,72500000
Kia,Sorento,2010,Manual,Petrol,2000,237000,8475000
Micro,Korando,2012,Automatic,Diesel,2000,200000,6200000
BMW,X1,2017,Automatic,Petrol,1500,64000,20500000
Honda,Vezel Z Grade,2014,Automatic,Hybrid,1500,104000,10800000
Toyota,Land Cruiser,2005,Manual,Diesel,4200,150000,19500000
Micro,KYRON M200 XDi,2008,Manual,Diesel,2000,114000,5350000
Range-Rover,Velar,2018,Automatic,Petrol,2000,52000,44500000
Micro,Rexton,2009,Automatic,Diesel,2700,185000,7750000
BYD,ATTO 3,2025,Automatic,Electric,100,1,17200000
Land-Rover,DEFENDER,2007,Manual,Diesel,2400,105,28000000
MG,ZS,2019,Automatic,Petrol,1000,10,8975000
Honda,CRV FWD Australian Spec,2018,Automatic,Petrol,1500,84875,20500000
Honda,Vezel,2013,Automatic,Petrol,1500,84000,10500000
Nissan,X-Trail,2013,Automatic,Petrol,2000,145000,10395000
DFSK,Glory I-Auto,2022,Automatic,Petrol,1500,27000,11900000
Toyota,PRADO,2023,Automatic,Petrol,2700,16500,57500000
Hyundai,Santa Fe,2013,Automatic,Diesel,2200,67000,15750000
Mitsubishi,Montero Pajero,2012,Automatic,Diesel,2800,140000,23750000
Honda,Vezel,2019,Automatic,Hybrid,1500,101000,15500000
Toyota,Land Cruiser BJ80,1982,Automatic,Diesel,4200,174000,13750000
Honda,Vezel,2018,Automatic,Petrol,1500,67000,14700000
Audi,Q2,2018,Automatic,Petrol,1000,93000,14500000
Daihatsu,Terios,1997,Manual,Petrol,1290,165000,3250000
Honda,Vezel,2014,Automatic,Petrol,1500,127000,10300000
Toyota,Raize Z,2023,Automatic,Hybrid,1200,11000,14000000
Toyota,Sienta,2015,Automatic,Hybrid,1490,94000,13550000
Kia,Sportage,2013,Automatic,Diesel,2000,170000,10900000
Toyota,CHR NGX10,2018,Automatic,Petrol,1190,91581,14850000
MG,ZS,2019,Automatic,Petrol,1000,80000,9600000
Kia,Sorento,2015,Automatic,Diesel,2200,125000,24450000
Mitsubishi,Montero,2007,Automatic,Diesel,2800,120000,19900000
Tesla,Model Y,2024,Automatic,Electric,250,100,37950000
Jeep,Wrangler,2014,Automatic,Diesel,2800,52000,43000000
Mitsubishi,Pajero,1988,Manual,Diesel,2500,300000,6600000
Toyota,Land Cruiser Prado,2007,Manual,Petrol,2700,106000,15000000
BYD,Atto 3,2024,Automatic,Electric,220,50,25450000
Hyundai,Santa Fe,2011,Automatic,Petrol,2400,185000,8660000
DFSK,Glory 580,2020,Automatic,Petrol,1500,117000,8100000
Kia,Sportage,2008,Automatic,Diesel,1991,206800,6980000
Honda,Vezel Z Play,2023,Automatic,Hybrid,1500,11000,22500000
DFSK,Glory I-Auto,2022,Automatic,Petrol,1500,50700,11500000
Kia,Sorento,2012,Automatic,Diesel,2200,150000,16500000
Kia,Sorento,2011,Automatic,Petrol,2400,185000,10250000
Suzuki,GRAND VITARA,2007,Automatic,Petrol,2000,155000,7950000
Mitsubishi,Pajero Turbo Intercooler,1994,Manual,Diesel,2835,165854,10500000
Land-Rover,Defender 110 TDCi,1990,Manual,Diesel,2200,45000,35000000
Toyota,Land Cruiser Prado,1993,Manual,Diesel,4200,65000,14900000
Land-Rover,Discovery 5,2019,Automatic,Diesel,2000,108000,44000000
Nissan,Juke,2012,Automatic,Petrol,1500,135000,6950000
Isuzu,Trooper,1988,Manual,Diesel,2500,150000,850000
Land-Rover,Freelander 2,2012,Automatic,Diesel,2200,61000,13950000
Mitsubishi,Pajero,1988,Manual,Diesel,2500,48000,4890000
Kia,Sportage,2013,Automatic,Diesel,1995,130000,10500000
Toyota,RAIZE Z GRADE,2023,Automatic,Petrol,1000,20000,15090000
Kia,Sorento,2010,Automatic,Petrol,2349,150000,12500000
Kia,Sportage,2014,Automatic,Diesel,1990,112000,11100000
Kia,Sorento,2015,Automatic,Diesel,2199,128000,20500000
Honda,Vezel Z Grade,2014,Automatic,Hybrid,1500,136000,9275000
Mahindra,4DR5 Jeep,1979,Manual,Diesel,2500,100000,1450000
Daihatsu,Terios,2007,Automatic,Petrol,1500,131267,7100000
Toyota,Prado 150,2011,Automatic,Petrol,2700,117500,30000000
Kia,Sorento 1-12,2012,Automatic,Diesel,2200,136000,14900000
Toyota,Raize,2023,Automatic,Petrol,1200,4500,16495000
Mitsubishi,Montero Sport,2012,Automatic,Diesel,2500,172000,15500000
Hyundai,Venue,2019,Automatic,Petrol,1000,98000,9500000
Mitsubishi,Montero Shogun SG3,2013,Automatic,Diesel,3200,140000,36000000
DFSK,Glory 330,2016,Manual,Diesel,1280,114700,4790000
Toyota,COROLLA CROSS Z GRADE,2023,Automatic,Hybrid,1790,10000,28990000
Honda,Vezel,2014,Automatic,Hybrid,1500,130000,9675000
DFSK,Glory 580,2019,Automatic,Petrol,1500,79000,8800000
Isuzu,Trooper,1985,Manual,Diesel,2500,125000,3475000
Mitsubishi,Xpander,2019,Automatic,Petrol,1500,51000,15650000
Range-Rover,Evoque,2013,Automatic,Diesel,2200,99977,22000000
BMW,X1D,2011,Automatic,Diesel,1995,58000,12800000
Honda,Vezel,2014,Automatic,Hybrid,1500,130000,9950000
MG,Zs,2019,Automatic,Petrol,1000,55000,9500000
Nissan,Patrol Y60,1991,Manual,Diesel,4200,1111,8600000
Honda,HR-V,2000,Automatic,Petrol,1600,300000,5350000
Mitsubishi,Montero,2013,Automatic,Diesel,3200,1190000,23950000
Toyota,Prado,2007,Manual,Diesel,3000,105000,17900000
Nissan,X-Trail,2015,Automatic,Petrol,2000,113000,11800000
Toyota,Yaris Cross Z,2023,Automatic,Petrol,1500,7000,19200000
Isuzu,Panther,1999,Manual,Diesel,2500,250000,3650000
MG,ZS,2020,Automatic,Petrol,1000,50000,10850000
Land-Rover,Freelander,2006,Manual,Petrol,1990,75000,6950000
Honda,Vezel RS Sensing,2018,Automatic,Hybrid,1500,93000,15800000
Toyota,Harrier,2002,Automatic,Petrol,2400,212000,7000000
Mitsubishi,Eclipse Cross,2018,Automatic,Petrol,1500,65000,1790000
Nissan,X-Trail,2015,Automatic,Petrol,2000,130000,12600000
Nissan,X-Trail,2001,Automatic,Petrol,1990,250000,5650000
Lexus,LBX,2024,Automatic,Hybrid,1500,3800,28000000
DFSK,Glory 580,2021,Automatic,Petrol,1500,35000,9450000
Toyota,CHR,2017,Automatic,Petrol,1200,81000,14800000
Mitsubishi,OUTLANDER PHEV G PREMIUM,2014,Automatic,Hybrid,1990,160000,12650000
Hyundai,Santa Fe,2014,Automatic,Diesel,2200,132000,15200000
Suzuki,Grand Vitara,1994,Manual,Petrol,1600,200000,2850000
Toyota,Prado 120,2003,Manual,Petrol,2700,73500,16000000
Honda,Vezel Z Premium,2024,Automatic,Hybrid,1500,12000,22500000
Honda,Vezel,2015,Automatic,Hybrid,1500,102000,11400000
Micro,Kyron,2012,Automatic,Diesel,2000,235000,6650000
Honda,Vezel,2014,Automatic,Petrol,1500,143400,10850000
Nissan,X-TRAIL,2015,Automatic,Hybrid,2000,167000,11800000
Mitsubishi,Outlander,2013,Automatic,Petrol,2000,150000,12750000
Honda,Vezel,2023,Automatic,Hybrid,1500,11000,22500000
Hyundai,Santa Fe,2011,Automatic,Diesel,2200,145000,10650000
Mitsubishi,Pajero CLO49,1989,Manual,Diesel,2500,140000,6890000
Mitsubishi,Montero Sport,2012,Automatic,Diesel,2500,149000,15300000
Honda,CRV,2018,Automatic,Petrol,1500,28000,20500000
Honda,CRV,2019,Automatic,Petrol,1500,69000,21000000
Toyota,Fortuner,2013,Automatic,Diesel,2900,150000,2250000
Suzuki,Xbee Mz Turbo,2024,Automatic,Hybrid,1000,1500,11600000
Kia,Sportage,2011,Automatic,Petrol,2000,135000,10500000
Toyota,CHR,2017,Automatic,Petrol,1200,79000,14500000
Range-Rover,Evoque,2013,Automatic,Diesel,2200,152000,19975000
Toyota,YARIS CROSS,2023,Automatic,Hybrid,1500,3600,17000000
Honda,Vezel,2013,Automatic,Hybrid,1500,130000,9600000
Toyota,Raize,2023,Automatic,Petrol,1000,267,14000000
Mitsubishi,Montero,2011,Automatic,Petrol,2972,198000,23600000
Toyota,Land Cruiser Prado 120,2003,Automatic,Petrol,2700,228000,17500000
MG,Zs,2018,Automatic,Petrol,1000,29000,10750000
Isuzu,Trooper,1989,Manual,Diesel,2800,0,595000
Micro,Actyon,2008,Automatic,Diesel,1998,152000,4525000
Peugeot,3008 GT Line High Spec UK,2019,Automatic,Petrol,1200,48639,21000000
Micro,Ssangyong Rexton Powerup 2.7 XVT 4x4,2008,Automatic,Diesel,2700,194000,8950000
Land-Rover,Defender,2010,Manual,Diesel,2400,143000,33500000
Mitsubishi,Pajero,1993,Automatic,Diesel,2800,123456,9500000
Mitsubishi,Eclipse CROSS,2019,Automatic,Petrol,1500,40800,20000000
Mitsubishi,Montero,2001,Automatic,Diesel,2800,173000,13800000
Nissan,X-Trail,2016,Automatic,Hybrid,1990,121000,10500000
Mitsubishi,Pajero,1997,Automatic,Diesel,2800,1,11800000
Honda,Crv,2018,Automatic,Petrol,1500,80000,20500000
Honda,CRV,2019,Automatic,Petrol,1500,98900,20500000
Honda,CRV,2013,Automatic,Petrol,1990,154000,12800000
Mitsubishi,Montero Shogun Pajero,2007,Automatic,Diesel,3200,140000,19500000
Honda,Vezel,2014,Automatic,Hybrid,1500,147000,10575000
Lexus,Rx400h,2008,Automatic,Hybrid,3300,115,16000000
Honda,CRV,2019,Automatic,Petrol,1500,78000,24500000
Mitsubishi,4DR5,1980,Manual,Diesel,2659,64000,37850000
Other,Baic,2024,Automatic,Petrol,1500,7500,17000000
Mitsubishi,Montero Sport,2012,Automatic,Diesel,2500,180000,15200000
Honda,CRV,2018,Automatic,Petrol,1500,99800,18850000
Mitsubishi,Pajero MK1,1985,Manual,Diesel,2600,235000,5900000
Land-Rover,Freelander 2,2012,Automatic,Diesel,2200,122000,13300000
Nissan,Patrol,2014,Automatic,Diesel,3000,72000,37500000
Mitsubishi,Montero,2013,Automatic,Diesel,3200,91000,23500000
Honda,Vezel,2014,Automatic,Petrol,1500,148000,10400000
Daihatsu,Terios,2007,Automatic,Petrol,1500,200560,6800000
Peugeot,3008 GT Line,2018,Automatic,Petrol,1200,68933,20700000
Toyota,FORTUNER,2016,Automatic,Petrol,2700,30600,28500000
Subaru,Forester XT SH5,2008,Automatic,Petrol,2000,245000,10000000
Mitsubishi,Pajero Intercooler GLS,1995,Manual,Diesel,2800,194000,11000000
Micro,Rexton,2002,Automatic,Petrol,2340,174500,5590000
Mitsubishi,Montero V6,2004,Automatic,Petrol,3800,165000,14350000
Toyota,Land Cruiser Prado TRJ 150 TX L Limited,2023,Automatic,Petrol,2700,4000,59500000
Mahindra,KUV 100 Nxt,2021,Manual,Petrol,1200,85000,5450000
Toyota,Land Cruiser Prado Box Short Wheel LJ70,1986,Manual,Diesel,2500,202974,10000000
Toyota,LAND CRUISER BOX PRADO,1986,Manual,Diesel,2500,234500,7990000
Land-Rover,Range Rover Velar R Dynamic,2018,Automatic,Petrol,2000,89000,45950000
Toyota,NX300H F Sport,2015,Automatic,Hybrid,2500,117000,25950000
Daihatsu,TAFT,2023,Automatic,Petrol,660,10020,9475000
BMW,X1,2018,Automatic,Petrol,1500,97000,22750000
Toyota,CHR GR SPORTS NGX 10,2023,Automatic,Petrol,1200,15000,16500000
Toyota,Land Cruiser Box Prado,1991,Manual,Diesel,3000,270000,11900000
Peugeot,3008 GT,2018,Automatic,Petrol,1200,56500,18500000
Mahindra,KUV 100,2021,Manual,Petrol,1300,67000,5350000
Nissan,X-Trail,2016,Automatic,Hybrid,2000,160000,12500000
Tata,Sumo,2003,Manual,Diesel,2000,160000,2650000
Mitsubishi,Pajero,1995,Automatic,Diesel,2800,1,101000000
Honda,Vezel,2014,Automatic,Petrol,1500,193000,9750000
Chevrolet,Suburban,1974,Manual,Diesel,4200,320000,35000000
Mitsubishi,Pajero,1992,Manual,Diesel,2500,235800,8900000
Land-Rover,Freelander 2,2015,Automatic,Diesel,2000,152000,15850000
Hyundai,Tucson,2011,Automatic,Diesel,2000,198000,8600000
Kia,Sportage,2007,Automatic,Diesel,2000,200000,6500000
MG,ZS,2018,Automatic,Petrol,1000,108000,9525000
Honda,CRV,2018,Automatic,Petrol,1500,738000,19750000
Audi,Q2,2017,Automatic,Petrol,1000,76000,16700000
Kia,Sorento,2003,Manual,Petrol,2300,135208,4850000
Mitsubishi,J36,1978,Manual,Diesel,2500,176000,4450000
Kia,Sorento,2015,Automatic,Diesel,220,135000,25000000
Kia,Sorento Custom Edition,2012,Automatic,Diesel,2200,159000,13800000
Toyota,CHR NGX10,2018,Automatic,Petrol,1200,118000,16900000
Range-Rover,Evoque,2019,Automatic,Diesel,2200,65000,87500000
Honda,Vezel RS LED,2019,Automatic,Hybrid,1490,62000,15800000
Toyota,Rush,2018,Automatic,Petrol,1500,50500,16000000
Ssangyong,Tivoli,2017,Automatic,Petrol,1597,137000,8200000
Nissan,X-Trail,2015,Automatic,Hybrid,2000,130000,11900000
Nissan,X-Trail T31,2012,Automatic,Petrol,2000,158000,12000000
Suzuki,Escudo,2001,Automatic,Petrol,2000,183000,5300000
Daihatsu,Terios,2010,Automatic,Petrol,1500,72000,8250000
Kia,Sorento,2012,Automatic,Diesel,2200,204000,1400000
Daihatsu,Terios,2007,Automatic,Petrol,1500,141000,7450000
Honda,CRV VTi-L7 Turbo,2023,Automatic,Petrol,1500,14000,29700000
Mitsubishi,Pajero,1998,Automatic,Diesel,2800,220000,11300000
DFSK,Glory 580,2020,Automatic,Petrol,1500,59000,8800000
Honda,CRV Masterpiece,2018,Automatic,Petrol,1500,100000,18750000
Mitsubishi,Montero V73 V6,2004,Automatic,Petrol,3000,148775,13950000
Honda,VEZEL RS Sensing LED Version,2018,Automatic,Petrol,1500,35000,15850000
BMW,X1,2018,Automatic,Petrol,1500,93000,21000000
Mitsubishi,Outlander PHEV,2015,Automatic,Hybrid,2000,142500,15100000
Toyota,Land Cruiser V8,2012,Automatic,Diesel,4600,197000,49800000
Honda,Vezel,2015,Automatic,Petrol,1500,151000,11000000
Toyota,Surf,2008,Automatic,Diesel,2500,190000,9500000
Mitsubishi,Montero,2000,Automatic,Diesel,3200,180000,13800000
BMW,X3 XDRIVE 20 D,2015,Automatic,Diesel,2000,48000,26000000
Daihatsu,Terios,2008,Automatic,Petrol,1500,250000,6850000
Toyota,Land Cruiser Sahara V8,2011,Automatic,Diesel,4600,88000,59500000
Honda,VEZEL Z PREMIUM PLUS,2023,Automatic,Hybrid,1500,8000,21800000
Honda,CRV,2018,Automatic,Petrol,1500,68420,19800000
Mitsubishi,Montero Sport,2012,Automatic,Diesel,2800,225000,15500000
Honda,Vezel Z Grade,2014,Automatic,Hybrid,1500,92000,11000000
Toyota,Land Cruiser KZJ78 Box Prado,1992,Automatic,Diesel,3000,1234,13500000
Land-Rover,Freelander,2000,Manual,Diesel,2000,300000,4425000
Toyota,Land Cruiser Prado 150,2015,Automatic,Petrol,2900,115000,41500000
Honda,VEZEL Z,2023,Automatic,Hybrid,1500,12500,21250000
Honda,VEZEL Z,2023,Automatic,Hybrid,1500,12500,21000000
Micro,Rexton,2008,Automatic,Petrol,2000,136000,11000000
Mitsubishi,Pajero,1984,Manual,Diesel,2560,150000,4800000
Mitsubishi,Eclipse,2018,Automatic,Petrol,1500,44123,16000000
Mitsubishi,Pajero V36 Turbo,1994,Manual,Diesel,2500,280000,5600000
Hyundai,Tucson,2012,Automatic,Diesel,2000,164000,9300000
Honda,CRV VTi-L,2019,Automatic,Petrol,1500,106000,19800000
Mitsubishi,Montero Sport,2012,Automatic,Diesel,2500,98000,16200000
Micro,Kyron,2008,Automatic,Diesel,2000,150000,5800000
Audi,Q2,2018,Automatic,Petrol,1000,68000,16000000
Mitsubishi,Montero GLX,2013,Automatic,Diesel,3200,58000,25250000
Audi,Q5,2010,Automatic,Petrol,2000,150000,15650000
Hyundai,Tucson 2WD,2011,Automatic,Petrol,2000,150000,7999000
Honda,CRV Masterpiece Japan,2018,Automatic,Petrol,1490,55000,24000000
Honda,Vezel,2014,Automatic,Petrol,1500,135000,9650000
Honda,Vezel Z Play Moon Roof,2024,Automatic,Hybrid,1500,2500,24500000
Mitsubishi,Outlander,2014,Automatic,Hybrid,2000,105000,1420000
Mitsubishi,4DR5,1978,Manual,Diesel,2800,244000,3650000
Mitsubishi,Pajero,1998,Manual,Diesel,2500,100000,6350000
Micro,Kyron,2009,Automatic,Diesel,2000,3,4950000
Toyota,Land Cruiser Prado,2010,Automatic,Petrol,2500,141000,27800000
Mitsubishi,Pajero Intercooler,1991,Manual,Diesel,2500,240,6800000
Toyota,Raize,2024,Automatic,Hybrid,1200,17,16995000
Kia,Sorento,2004,Manual,Petrol,2400,250000,5375000
Nissan,Qashqai Tekna Plus,2018,Automatic,Petrol,1200,70000,16800000
Toyota,Prado 120 TZ,2004,Automatic,Petrol,3370,175000,20800000
DFSK,Glory I-Auto,2021,Automatic,Petrol,1500,50000,11000000
Peugeot,5008,2018,Automatic,Petrol,1200,42000,20500000
Toyota,Prado 150,2015,Automatic,Diesel,3000,168000,45000000
Nissan,Qashqai Moonroof,2019,Automatic,Petrol,1200,75000,14900000
Toyota,Land Cruiser Box Prado,1986,Automatic,Diesel,2500,227000,10000000
